T,age,education,black,hispanic,married,nodegree,re75,loss_time,legal_issue,Y_cf0,Y_cf1
0,26,15,0,0,1,0,18798.387,-2.933246678,-2.97980022,1,1
0,28,16,0,0,1,0,18798.387,-1.34639055,-1.242262261,1,1
0,26,17,0,0,1,0,18977.419,-1.043149396,-0.914995072,1,1
0,52,12,0,0,1,0,18977.419,-2.420483109,-3.218423667,1,1
0,25,12,0,0,1,0,20588.71,-1.353114808,-1.438286257,1,1
0,24,12,0,0,1,0,20767.742,-0.169331796,0.011191863,1,1
0,41,12,0,0,1,0,21483.871,0.032151976,-0.072804453,1,1
0,40,12,0,0,1,0,24772.694,-1.172646589,-1.418140674,1,1
0,40,12,0,0,1,0,24772.694,-1.486195919,-1.859749988,1,1
0,32,13,0,0,1,0,25064.516,-1.31195018,-1.403080011,1,1
0,24,12,1,0,1,0,25959.677,1.086364957,1.315314201,1,1
0,46,12,1,0,1,0,32225.806,-1.051360878,-1.627593138,1,1
0,31,13,0,0,1,0,33658.065,-1.556005872,-1.807846337,1,1
0,25,15,0,0,0,0,21483.871,-1.151096995,-1.156854043,1,1
0,29,12,0,0,1,0,0,0.440704473,0.395017915,1,1
0,25,14,0,0,0,0,14322.581,-0.455323552,-0.317009126,1,1
0,42,16,0,0,1,0,19693.548,-0.936680841,-1.042939559,1,1
0,24,12,0,0,1,0,23274.194,-0.383221667,-0.255514116,1,1
0,25,14,1,0,1,0,23274.194,-0.570879076,-0.591981326,1,1
0,44,12,0,0,1,0,12174.194,-1.2244302,-1.666192143,1,1
0,27,12,0,0,0,0,18440.323,-1.007242031,-1.270600894,1,1
0,28,14,0,0,1,0,20588.71,-0.830636989,-0.660782409,1,1
0,33,16,0,0,1,0,21483.871,-1.670169235,-1.678952025,1,1
0,25,16,0,0,1,0,24706.452,-1.549531933,-1.515804353,1,1
0,26,12,1,0,1,0,22379.032,2.515922598,2.742840782,1,1
0,39,12,0,0,1,0,20366.71,-1.008114921,-1.162305323,1,1
0,31,14,0,0,1,0,20141.129,-1.746371804,-1.802195242,1,1
0,31,14,0,0,1,0,20141.129,-1.565132486,-1.670344864,1,1
0,23,13,1,0,1,0,17903.226,0.743849999,1.174814958,1,1
0,42,12,0,0,1,0,21483.871,-1.112585068,-1.401331803,1,1
0,36,14,0,0,1,0,23460.387,-1.893772174,-2.355491862,0,0
0,26,12,0,0,1,0,24169.355,-0.281000789,0.094963571,1,1
0,46,17,0,0,0,0,24094.161,-1.880274467,-2.238580789,1,1
0,31,12,0,0,1,0,15038.71,0.03123748,0.441953941,1,1
0,27,12,1,0,1,0,20588.71,0.716000523,1.10029237,1,1
0,25,12,0,1,1,0,26586.29,-0.519059427,-0.516841985,1,1
0,42,16,0,0,1,0,0,0.435690499,0.556353661,1,1
0,28,12,0,0,1,0,8366.1774,-0.588762915,-0.559871142,0,1
0,28,12,0,0,1,0,10562.903,-0.16683141,-0.059150213,1,1
0,27,13,0,0,1,0,14322.581,-0.652747819,-0.532985388,1,1
0,35,12,1,0,1,0,14322.581,-0.886651577,-1.137464822,1,1
0,35,12,1,0,1,0,14322.581,-0.748782949,-1.046500131,1,1
0,26,12,0,0,1,0,15217.742,-0.122001761,0.311772063,1,1
0,19,12,0,0,1,0,15754.839,-0.274836408,-0.285868316,1,1
0,29,12,0,0,1,0,17008.065,-1.035350737,-1.127573159,1,1
0,34,12,1,0,1,0,17903.226,-0.933464647,-1.198875444,1,1
0,28,16,0,0,1,0,18619.355,-1.305704418,-1.268847821,1,1
0,31,16,0,0,1,0,18798.387,-0.585629399,-0.292954452,1,1
0,37,15,1,0,0,0,19210.161,-1.26925963,-1.662165735,1,1
0,40,12,0,0,1,0,19693.548,-1.131872355,-1.390156901,1,1
0,37,12,0,0,1,0,19693.548,-0.389893914,-0.383081102,1,1
0,48,12,0,0,1,0,20230.645,-1.176741689,-1.660803444,0,0
0,43,12,0,0,1,0,20588.71,-0.911613119,-1.237137132,1,1
0,26,16,0,0,1,0,20588.71,-2.071665748,-1.938462796,1,1
0,29,12,0,0,1,0,20588.71,-0.637155263,-0.537517914,1,1
0,27,12,0,0,1,0,21120.435,-0.877443109,-0.906375807,1,1
0,22,14,0,0,1,0,21483.871,-0.336907352,-0.023373894,1,1
0,23,12,0,0,1,0,21483.871,0.152488278,0.551106867,1,1
0,21,12,0,0,1,0,21483.871,1.547135807,2.569171294,1,1
0,36,12,0,0,1,0,21483.871,-0.850273277,-0.853540914,1,1
0,26,16,0,0,1,0,21483.871,-1.296024148,-1.215976124,1,1
0,33,12,0,0,1,0,21483.871,-0.917610279,-0.986059879,1,1
0,37,12,0,0,1,0,22379.032,-1.33590569,-1.536836939,1,1
0,29,16,0,0,0,0,22737.097,-1.036936151,-0.99964373,1,1
0,25,14,0,0,1,0,22916.129,-1.294028616,-1.278106493,1,1
0,27,16,0,0,1,0,23274.194,-1.418854918,-1.341059195,1,1
0,41,17,0,0,1,0,23274.194,-1.407131492,-0.995360271,1,1
0,29,16,0,0,1,0,23274.194,-2.018598794,-2.211044982,1,1
0,34,14,0,0,1,0,23274.194,-0.976158194,-0.6974294,1,1
0,45,12,0,0,1,0,23632.258,-0.327550809,-0.630968236,1,1
0,41,12,1,0,1,0,24885.484,-0.614935401,-1.02980196,1,1
0,35,13,1,0,1,0,25959.677,-1.970408463,-2.652587161,1,1
0,23,12,0,0,1,0,25959.677,-0.877239364,-0.987859499,1,1
0,43,17,0,0,0,0,25959.677,-0.92443252,-1.082815745,1,1
0,21,12,0,0,1,0,26138.71,-0.385150346,-0.320202218,1,1
0,22,12,0,0,1,0,26765.323,-1.123408782,-1.257608936,1,1
0,25,17,0,0,1,0,31151.613,-1.839035981,-1.832767428,1,1
0,23,16,0,0,1,0,35806.452,-1.059426726,-0.820262816,1,1
0,28,14,0,0,1,0,26854.839,-0.991023624,-0.876419062,1,1
0,44,13,0,0,1,0,21918.919,-1.447244131,-1.769086728,1,1
0,23,12,0,0,0,0,11413.306,-0.009287809,0.060530454,1,1
0,39,14,0,0,1,0,21841.935,-1.649152032,-1.819561361,1,1
0,23,12,0,0,1,0,21483.871,-0.993740808,-1.062174178,1,1
0,24,14,1,0,1,0,26353.548,0.693792193,1.222466621,1,1
0,24,13,0,1,1,0,24742.258,-0.589348949,-0.547733648,1,1
0,51,12,0,0,1,0,19156.452,-0.42816348,-0.914590843,1,1
0,34,12,0,0,1,0,20409.677,-0.397315969,-0.157269719,1,1
0,27,12,0,0,1,0,20588.71,-0.211043488,-0.157550293,1,1
0,29,17,0,0,1,0,21752.419,-1.873533916,-1.817058582,1,1
0,26,14,1,0,1,0,25959.677,-0.347761556,-0.242018708,1,1
0,26,13,0,1,1,0,5671.7419,-0.253118616,-0.171248674,1,1
0,23,14,0,0,0,0,18798.387,-0.942199874,-1.039366916,1,1
0,46,12,0,0,1,0,22622.516,-1.013201382,-1.385963331,1,1
0,27,12,0,0,0,0,25422.581,-0.8915096,-0.941084893,1,1
0,30,17,1,0,1,0,27929.032,-0.799596712,-0.642144585,1,1
0,25,12,1,0,1,0,33300,-0.296074331,-0.292651847,1,1
0,27,14,0,0,1,0,23306.419,-1.101170351,-1.070206254,1,1
0,27,17,0,0,1,0,22379.032,-1.47721027,-1.41156822,1,1
0,50,12,0,0,1,0,27544.113,-1.307683811,-1.8349886,1,1
0,50,12,0,0,1,0,27544.113,-0.76789929,-1.367283259,1,1
0,50,12,0,0,1,0,27544.113,-1.445565687,-1.959233893,1,1
0,48,12,0,0,1,0,23881.113,-0.71750067,-1.062058387,1,1
0,24,16,0,0,1,0,22880.323,-2.222800072,-2.277579665,1,1
0,25,12,0,1,1,0,24169.355,-0.142453501,-0.057495111,1,1
0,37,12,0,0,1,0,16385.032,-0.216941508,-0.078221792,1,1
0,37,12,0,0,1,0,16385.032,-1.520627849,-1.913599474,1,1
0,29,12,1,0,1,0,18619.355,-0.57836814,-0.69331085,1,1
0,27,15,0,0,1,0,20588.71,-1.109650615,-0.95898541,1,1
0,41,12,0,1,1,0,20946.774,-0.735217179,-1.058509026,1,1
0,29,12,0,0,1,0,21483.871,-0.717135691,-0.677747004,1,1
0,27,16,0,0,1,0,21483.871,-1.238579666,-1.181495073,1,1
0,44,12,0,0,1,0,22379.032,-0.867533104,-1.113267143,1,1
0,26,13,0,0,1,0,22379.032,-0.443490227,-0.106098533,1,1
0,34,12,0,0,1,0,22379.032,-0.845463192,-0.953244933,1,1
0,20,12,0,0,1,0,23274.194,-0.428571212,-0.369251847,1,1
0,43,14,0,0,1,0,23274.194,-1.221316753,-1.319585893,1,1
0,47,12,0,1,1,0,25028.71,0.431046058,0.019411873,1,1
0,31,12,0,0,1,0,25064.516,-1.069727348,-1.157165113,1,1
0,33,12,0,0,1,0,26496.774,-1.612484854,-1.733526423,1,1
0,24,12,1,0,0,0,26854.839,1.452356171,1.906678248,1,1
0,27,16,0,0,0,0,30435.484,-1.274455877,-1.217479656,1,1
0,23,14,0,0,1,0,33658.065,-2.098764182,-2.343423263,1,1
0,27,17,0,0,1,0,18261.29,-1.277929151,-1.055077124,1,1
0,50,16,0,0,0,0,19693.548,-1.662455953,-2.029817769,1,1
0,22,14,0,0,1,0,24706.452,-0.99767973,-0.960465346,1,1
0,31,12,1,0,1,0,1503.871,0.540848986,0.725942479,1,1
0,34,12,0,0,1,0,18619.355,-0.928233659,-1.050506889,1,1
0,28,12,0,0,1,0,20051.613,-0.409481345,-0.209105981,1,1
0,26,12,0,0,1,0,21483.871,-0.946894586,-1.00894981,1,1
0,46,12,0,0,1,0,21841.935,-0.894693446,-1.206876872,1,1
0,27,17,0,0,1,0,22379.032,-1.746322147,-1.687320635,1,1
0,47,13,0,0,1,0,22558.065,-1.041668312,-1.276565888,1,1
0,29,17,0,0,1,0,21483.871,-1.430586492,-1.233149082,1,1
0,24,16,0,0,0,0,22379.032,-1.523178984,-1.680024911,1,1
0,30,16,0,0,1,0,23274.194,-1.026187935,-0.882178285,1,1
0,23,12,0,0,1,0,24033.29,-0.839489428,-0.951616674,1,1
0,27,15,0,0,1,0,0,1.13218186,1.420295682,0,0
0,25,12,0,0,1,0,24074.468,-0.477891346,-0.310777184,1,1
0,26,12,0,0,1,0,26767.113,0.170464368,0.847759058,1,1
0,26,12,0,0,1,0,0,1.012940173,1.128188881,0,1
0,25,12,0,0,1,0,11279.032,-0.751508501,-0.734683317,1,1
0,32,12,0,0,1,0,13785.484,-0.925538443,-1.009392439,1,1
0,32,12,0,1,1,0,13964.516,-0.713536888,-0.86025993,1,1
0,50,16,0,0,0,0,14322.581,-0.966416224,-1.337728787,1,1
0,25,13,0,0,0,0,14322.581,-1.258501662,-1.385838517,1,1
0,33,12,1,0,1,0,14322.581,-0.814605121,-1.086845164,1,1
0,27,12,0,0,1,0,15038.71,-1.196026734,-1.238165896,1,1
0,28,16,1,0,1,0,16112.903,-0.449533924,-0.326041259,1,1
0,28,12,0,0,1,0,16112.903,0.14501862,0.525221104,0,0
0,38,12,0,0,1,0,16112.903,-1.146180451,-1.382978148,1,1
0,31,12,0,0,1,0,17903.226,-1.031813348,-1.095359755,1,1
0,28,12,0,0,1,0,18798.387,-0.76209947,-0.751889041,1,1
0,43,12,1,0,1,0,19421.419,0.214227543,-0.058698341,1,1
0,37,17,1,0,1,0,19693.548,-1.981505713,-2.103468661,1,1
0,37,17,1,0,1,0,19693.548,-1.33824275,-1.474725583,1,1
0,23,12,0,0,1,0,19854.677,0.233227743,0.616951873,1,1
0,55,12,0,0,1,0,20588.71,-0.614877582,-1.501936786,1,1
0,34,17,0,0,1,0,20588.71,-1.655400141,-1.599646044,1,1
0,28,17,0,0,1,0,20946.774,-1.271449517,-1.0314607,1,1
0,31,14,0,0,1,0,21483.871,-2.333245727,-2.947552965,1,1
0,28,12,0,0,1,0,21483.871,-0.456532712,-0.4662176,1,1
0,25,12,0,1,1,0,21483.871,-0.666166075,-0.725077271,1,1
0,54,15,0,0,1,0,21483.871,-2.294184357,-3.011609731,1,1
0,42,12,1,0,0,0,21483.871,0.414862378,0.052868274,1,1
0,35,12,0,0,1,0,21483.871,-0.390600456,-0.221496944,1,1
0,27,13,0,0,0,0,21483.871,-0.545776257,-0.498912645,1,1
0,45,12,0,0,1,0,21483.871,-0.574786284,-1.063719952,0,0
0,26,12,1,0,1,0,21483.871,0.971091814,1.798700609,1,1
0,28,16,0,0,1,0,21483.871,-0.925309487,-0.696887572,1,1
0,30,16,0,0,1,0,21483.871,-1.020807927,-0.53915588,1,1
0,24,12,0,1,1,0,21483.871,0.358873519,0.557712992,1,1
0,26,14,0,0,1,0,22020.968,-1.116216773,-1.065658416,1,1
0,35,14,0,0,1,0,22379.032,-2.341850084,-2.448202521,1,1
0,42,17,0,0,1,0,22379.032,-1.892891471,-1.949567504,0,0
0,42,17,0,0,1,0,22379.032,-2.199904346,-2.394744754,0,0
0,28,16,0,0,1,0,22379.032,-0.297734793,-0.018829715,1,1
0,28,12,0,0,1,0,22379.032,-0.929434249,-0.975072983,1,1
0,27,14,0,0,1,0,22558.065,-1.144435796,-1.090799828,1,1
0,35,16,0,0,1,0,22737.097,-1.428954311,-1.407873587,1,1
0,55,12,0,0,1,0,22916.129,-0.939873531,-1.707214278,1,1
0,36,14,0,0,1,0,23274.194,-0.832082299,-0.397355076,1,1
0,42,16,0,1,1,0,23274.194,-1.870064465,-2.029230496,1,1
0,22,12,0,0,1,0,23274.194,-0.315638413,-0.180475635,1,1
0,33,12,1,0,1,0,23274.194,-0.755183169,-0.930892349,1,1
0,38,12,0,0,1,0,23274.194,-1.85328641,-2.064276968,1,1
0,48,16,0,0,1,0,23274.194,-1.915785455,-2.153915985,1,1
0,48,16,0,0,1,0,23274.194,-1.715055038,-1.870468393,1,1
0,25,13,0,0,1,0,23456.806,-1.160097322,-1.16010387,1,1
0,23,14,0,0,1,0,24169.355,-1.39117651,-1.467555256,1,1
0,31,16,0,0,1,0,24706.452,-2.319980999,-2.522927065,1,1
0,26,12,0,0,1,0,24885.484,-0.771359526,-0.77813539,1,1
0,32,12,0,0,1,0,25064.516,-1.866641993,-2.275949518,1,1
0,29,13,0,0,1,0,25064.516,-0.694577158,-0.622572962,0,0
0,29,13,0,0,1,0,25064.516,-1.067641982,-1.086306673,0,0
0,30,16,0,0,1,0,25243.548,-2.479987814,-2.56374302,1,1
0,47,14,1,0,1,0,25565.806,-1.214798481,-1.682189465,1,1
0,51,12,1,0,1,0,25601.613,-0.838229703,-1.905988528,1,1
0,26,14,0,0,1,0,25780.645,-0.973533889,-0.959280436,1,1
0,32,16,0,0,1,0,25959.677,-0.871742165,-0.946698173,1,1
0,35,14,0,0,1,0,26496.774,-2.366721902,-2.817548528,1,1
0,35,14,0,0,1,0,26496.774,-1.391556457,-1.450678452,1,1
0,54,12,0,0,1,0,26854.839,-1.139645593,-1.816118186,1,1
0,55,12,0,0,1,0,26854.839,-0.568156558,-1.322415403,1,1
0,55,12,0,0,1,0,26854.839,-0.859955832,-1.596277118,1,1
0,38,12,0,0,1,0,26854.839,-1.494381893,-1.795928066,1,1
0,25,12,0,0,0,0,26854.839,-0.267540624,-0.23211244,1,1
0,30,12,0,0,1,0,28645.161,-1.362735084,-1.410753674,1,1
0,25,17,0,0,1,0,29003.226,-1.142341758,-0.765786073,1,1
0,39,12,0,0,0,0,31509.677,-0.727491784,-0.99052186,1,1
0,28,14,0,0,1,0,32225.806,-0.562985316,-0.280487498,1,1
0,47,12,1,0,1,0,32225.806,-0.625715248,-1.28686357,1,1
0,39,17,0,0,1,0,35448.387,-2.127670571,-2.112689263,1,1
0,49,12,0,0,1,0,35806.452,-1.889395758,-2.578331523,1,1
0,21,12,0,0,1,0,50129.032,-1.839869784,-2.173943243,0,0
0,31,14,0,0,1,0,20767.742,-2.130584574,-2.455308466,1,1
0,27,12,0,0,1,0,21483.871,-0.608866494,-0.609296946,1,1
0,37,12,0,0,1,0,22200,-0.904511077,-0.984031494,1,1
0,51,12,0,0,1,0,22379.032,-1.729475316,-2.597274456,1,1
0,29,12,0,0,1,0,26854.839,-0.407245009,-0.236411604,1,1
0,27,14,0,0,1,0,29540.323,-1.432418512,-1.506978336,1,1
0,24,13,0,0,1,0,1790.3226,-0.192115299,-0.066567332,1,1
0,32,12,0,0,1,0,24812.081,-0.257433687,-0.050299905,1,1
0,31,17,0,0,1,0,25601.613,-1.252541032,-1.075099915,1,1
0,46,12,0,0,0,0,12532.258,-0.752918376,-1.343505634,0,1
0,40,15,0,1,1,0,23274.194,-1.768460974,-2.178542317,1,1
0,27,16,0,0,1,0,7161.2903,-2.833965388,-2.700268859,1,1
0,27,17,0,0,1,0,22200,-1.994001153,-2.047010566,1,1
0,28,14,0,0,1,0,22379.032,-1.357677623,-1.355251565,1,1
0,29,17,0,0,1,0,24527.419,-2.276900217,-2.086844434,1,1
0,36,13,0,0,1,0,25064.516,-1.383268065,-1.50576311,1,1
0,23,12,0,0,1,0,26854.839,-0.48877409,-0.432945111,1,1
0,28,12,0,0,1,0,18261.29,-0.877427359,-0.957701165,1,1
0,28,12,0,0,1,0,15217.742,-1.126345528,-1.205780508,1,1
0,34,12,0,0,1,0,22200,-0.983576824,-1.061211045,1,1
0,41,12,0,0,1,0,14322.581,-0.842024801,-1.07606727,1,1
0,25,13,0,0,1,0,18261.29,-1.473736097,-1.479539788,0,1
0,45,12,0,0,1,0,21483.871,-0.290811738,-0.57851673,1,1
0,45,12,1,0,1,0,21483.871,-0.570346955,-1.155329456,1,1
0,41,12,0,0,1,0,21483.871,-1.154859373,-1.43767384,1,1
0,35,16,0,0,0,0,21841.935,-1.057352749,-0.916645287,1,1
0,35,13,1,0,1,0,23274.194,-0.546926847,-0.66738542,1,1
0,29,16,0,0,1,0,23453.226,-1.198275171,-1.016368634,1,1
0,28,13,0,0,1,0,23868.581,-0.900600406,-0.865446548,1,1
0,35,13,0,0,1,0,23990.323,-1.532288519,-1.793778342,1,1
0,35,16,0,0,1,0,24169.355,-1.486690248,-1.474184143,1,1
0,30,12,0,0,1,0,25064.516,-1.68206021,-1.762127908,1,1
0,29,12,0,0,1,0,25064.516,-0.837490735,-0.864415394,1,1
0,26,14,1,0,1,0,25717.984,-0.556876297,-0.524740607,1,1
0,28,16,0,0,1,0,26460.968,-1.6806722,-1.645538037,1,1
0,30,16,0,0,1,0,26854.839,-1.649263929,-1.638824169,1,1
0,26,17,0,0,0,0,26854.839,-2.413396735,-2.723106813,1,1
0,22,13,0,0,1,0,26854.839,-1.087330835,-0.991729366,1,1
0,22,12,0,0,1,0,26854.839,-0.396098142,-0.313266815,1,1
0,26,16,0,0,0,0,27750,-1.079150395,-0.96329786,1,1
0,43,12,1,0,1,0,29355.919,-1.266488619,-1.884892782,1,1
0,43,13,1,0,1,0,34016.129,-0.129178994,-0.436122658,1,1
0,48,16,0,0,1,0,18082.258,-2.112497042,-2.401666259,1,1
0,45,12,0,0,1,0,15217.742,-0.703266002,-0.840043175,1,1
0,27,12,1,0,1,0,22558.065,0.286326697,0.5321652,1,1
0,44,17,0,0,1,0,23274.194,-2.081627728,-2.196932851,1,1
0,26,16,0,0,1,0,25422.581,-0.420239015,-0.414472142,1,1
0,54,16,0,0,1,0,26854.839,-2.29349736,-2.652628878,1,1
0,54,16,0,0,1,0,26854.839,-1.203491743,-1.383083283,1,1
0,54,16,0,0,1,0,26854.839,-1.161482318,-1.217870464,1,1
0,29,12,0,0,1,0,27750,-1.250530165,-1.378131716,1,1
0,22,12,0,0,1,0,21594.871,0.579536948,0.895821056,1,1
0,39,17,0,0,1,0,25064.516,-1.861876291,-1.897925682,1,1
0,35,16,0,0,1,0,24527.419,-1.492939175,-1.497256874,1,1
0,44,12,0,0,1,0,27929.032,-1.068496514,-1.407743866,1,1
0,32,16,0,0,1,0,25064.516,-1.690854062,-1.686239952,1,1
0,27,17,0,0,1,0,19693.548,-1.133147583,-1.104124476,1,1
0,27,17,0,0,1,0,19693.548,-1.143270807,-1.028922092,1,1
0,26,12,0,0,1,0,23274.194,-1.948190136,-1.990876157,1,1
0,46,12,0,0,1,0,24169.355,-0.353377138,-0.797899875,1,1
0,25,16,0,0,0,0,25601.613,-2.152441403,-2.362638488,1,1
0,35,12,0,0,1,0,26854.839,-0.535029948,-0.587202068,1,1
0,33,16,0,0,1,0,26854.839,-1.206372486,-0.957581158,1,1
0,26,16,0,0,1,0,30793.548,-2.098143968,-2.15036438,1,1
0,26,12,1,0,1,0,23274.194,-0.179709687,-0.22763363,1,1
0,20,12,0,0,1,0,18798.387,-1.012926905,-1.172450369,1,1
0,49,12,0,0,1,0,17953.355,-1.213923687,-1.761269521,1,1
0,25,13,0,0,1,0,18798.387,-1.021726003,-1.003328951,1,1
0,28,12,1,0,0,0,19693.548,0.994434361,1.276214865,1,1
0,28,13,0,0,1,0,19693.548,-0.212951589,-0.11374227,1,1
0,35,12,1,0,1,0,21483.871,0.540362508,0.727504897,1,1
0,27,12,0,0,0,0,21483.871,-0.514782793,-0.609323116,1,1
0,44,12,0,0,1,0,21483.871,-1.280360922,-1.644792589,1,1
0,23,12,0,1,1,0,21483.871,-1.052008967,-1.419027573,1,1
0,32,12,1,0,1,0,22379.032,-0.856683945,-1.10763902,1,1
0,24,12,0,0,1,0,22737.097,0.115638159,0.304764557,1,1
0,27,12,0,0,1,0,23095.161,0.15429679,0.63186748,1,1
0,46,12,0,0,1,0,23274.194,-1.825154163,-2.488196302,1,1
0,31,12,0,0,1,0,23274.194,-1.324028752,-1.486258597,1,1
0,27,15,1,0,0,0,24169.355,-0.294194646,-0.22083914,1,1
0,51,16,0,0,0,0,24169.355,-1.309453975,-1.592282666,1,1
0,43,12,1,0,1,0,25064.516,-0.933134694,-1.593585019,1,1
0,32,16,1,0,1,0,25422.581,-1.047431107,-1.014920399,1,1
0,37,12,0,0,0,0,25780.645,-0.982706621,-1.277801472,1,1
0,37,12,0,0,0,0,25780.645,-0.677956474,-0.880125051,1,1
0,30,12,0,0,1,0,25959.677,-0.689573727,-0.587643942,1,1
0,45,12,1,0,1,0,26695.5,-0.564363269,-1.129597773,1,1
0,45,12,1,0,1,0,26695.5,-0.853642653,-1.455000073,1,1
0,49,17,0,0,1,0,26854.839,-1.828062416,-1.944934987,1,1
0,49,17,0,0,1,0,26854.839,-1.819023461,-1.949549172,1,1
0,26,17,0,0,1,0,26854.839,-1.763910959,-1.713255749,1,1
0,37,13,0,0,1,0,30435.484,-1.48097352,-1.636169898,1,1
0,44,17,0,0,1,0,30435.484,-0.974862455,-1.184091485,1,1
0,30,17,0,0,1,0,31330.645,-1.435540194,-1.27298289,1,1
0,51,12,0,0,1,0,32225.806,-1.325895183,-1.845657749,1,1
0,28,17,0,0,1,0,18091.21,-1.324492798,-1.210375747,1,1
0,29,16,0,0,1,0,28287.097,-1.716789593,-1.685193479,1,1
0,40,12,0,0,1,0,20409.677,-0.599189322,-0.670215671,1,1
0,34,16,0,0,1,0,0,0.081965459,0.115232747,0,1
0,51,12,0,0,1,0,20588.71,-1.141432525,-1.740349904,1,1
0,26,16,0,0,1,0,22379.032,-1.275832483,-1.122144876,1,1
0,46,12,0,0,1,0,23274.194,-2.003421323,-2.668390865,1,1
0,45,14,0,0,1,0,28645.161,-1.997175464,-2.190533659,1,1
0,49,12,0,0,1,0,28645.161,-1.722026139,-2.443210163,1,1
0,26,16,0,0,0,0,31790.758,-1.101523703,-0.999539082,1,1
0,30,16,0,0,1,0,28645.161,-0.858519468,-0.514808599,1,1
0,50,12,0,0,1,0,0,2.108809592,2.008210747,0,0
0,25,12,0,0,0,0,21483.871,0.359487421,0.649660183,1,1
0,27,17,0,0,0,0,29540.323,-1.092334722,-0.931049065,1,1
0,46,16,0,0,1,0,65160.581,-2.188468319,-2.863493577,1,1
0,46,16,0,0,1,0,65160.581,-1.89188741,-2.121793704,1,1
0,43,12,1,0,1,0,14322.581,-0.965324895,-1.395030935,1,1
0,27,12,1,0,1,0,18798.387,-0.364145742,-0.363723381,1,1
0,22,12,0,0,0,0,23274.194,0.071143103,0.212403054,1,1
0,55,12,0,0,1,0,23990.323,-1.239620452,-2.033945144,1,1
0,53,12,0,0,1,0,25064.516,-1.90903102,-2.87347429,1,1
0,44,12,0,0,1,0,25959.677,-0.830682196,-1.042115668,1,1
0,47,13,0,0,1,0,25959.677,-1.849022245,-2.31386432,1,1
0,46,14,0,0,1,0,26496.774,-1.394414773,-1.65828938,1,1
0,25,12,0,0,1,0,26836.935,0.352672013,1.31189185,1,1
0,31,15,1,0,0,0,26854.839,-1.150171608,-1.353687754,1,1
0,28,16,0,0,1,0,26854.839,-2.869005212,-3.183488508,1,1
0,40,16,0,0,1,0,26854.839,-1.842134642,-1.943788799,1,1
0,40,16,0,0,1,0,26854.839,-1.164964619,-1.163573588,1,1
0,28,12,0,0,1,0,26858.419,0.211524933,0.679134767,1,1
0,29,15,0,0,1,0,27250.5,-2.177688387,-2.184391736,1,1
0,42,16,0,0,1,0,27499.355,-1.496491295,-1.58701179,1,1
0,30,15,0,0,1,0,27570.968,-1.728793807,-1.793731192,1,1
0,39,12,0,0,1,0,27750,-1.249677975,-1.486973716,1,1
0,30,16,0,0,1,0,28197.581,-0.354303873,-0.317948437,1,1
0,50,12,0,0,1,0,30077.419,-2.184331168,-2.389967013,1,1
0,29,17,0,0,0,0,28503.726,-1.331396329,-1.19830941,1,1
0,29,15,0,0,1,0,19693.548,-1.131372188,-1.091617241,1,1
0,27,12,0,0,1,0,29540.323,-0.34722108,0.005676828,1,1
0,31,12,0,1,1,0,6982.2581,-0.248459943,-0.250190945,1,1
0,31,12,0,1,1,0,6982.2581,-0.122714149,-0.092751397,1,1
0,29,12,0,0,1,0,20588.71,-1.068439109,-1.188823347,1,1
0,27,16,0,0,1,0,22200,-1.367432936,-1.275844491,1,1
0,26,17,1,0,0,0,25243.548,-1.003932501,-1.001509475,1,1
0,42,17,0,0,1,0,31330.645,-1.580830546,-1.4246691,1,1
0,24,12,1,0,1,0,31688.71,-0.13712406,-0.093640136,1,1
0,48,12,1,0,1,0,22558.065,-0.273891077,-1.018415482,1,1
0,25,13,0,0,1,0,28197.581,-0.953758741,-0.922229388,1,1
0,21,12,1,0,1,0,16560.484,1.098533021,1.769344654,1,1
0,48,12,0,0,1,0,25064.516,-1.187355266,-1.670620284,1,1
0,50,12,0,0,1,0,26854.839,-2.085646354,-2.642474715,1,1
0,28,17,0,0,1,0,27750,-1.114541008,-0.815798443,1,1
0,29,17,0,0,0,0,29182.258,-1.931223146,-1.868189102,1,1
0,33,17,0,0,1,0,31867.742,-2.011697876,-2.132690147,1,1
0,52,12,0,0,1,0,24706.452,-1.369253699,-2.074064307,1,1
0,22,12,0,0,1,0,14322.581,0.582261022,1.128930283,1,1
0,43,12,0,0,1,0,25064.516,-2.511561465,-2.478636068,1,1
0,34,13,0,0,1,0,25064.516,0.105503786,0.468444096,1,1
0,46,12,0,0,1,0,28645.161,-0.585741221,-1.02285111,1,1
0,31,17,0,0,1,0,0,-0.20840259,-0.079412923,0,0
0,28,13,0,0,1,0,20588.71,-1.061888409,-1.070413996,1,1
0,44,12,1,0,1,0,21483.871,-0.361149675,-0.871503032,1,1
0,25,12,0,0,1,0,21483.871,-0.383747644,-0.176757448,1,1
0,29,14,0,0,1,0,22099.742,-0.875010002,-0.900218614,1,1
0,24,16,0,0,0,0,22200,-0.711429552,-0.527225785,1,1
0,31,12,0,0,1,0,22379.032,-0.912522282,-0.969194798,0,0
0,40,12,1,0,1,0,23274.194,-0.663222819,-1.022073031,1,1
0,30,17,0,0,1,0,25064.516,-1.777185349,-1.740907284,1,1
0,26,16,1,0,1,0,25064.516,-1.157274288,-1.199721961,1,1
0,32,12,0,0,1,0,25064.516,-0.383971311,-0.251609574,1,1
0,26,15,0,0,1,0,25064.516,-1.065348802,-0.961245696,1,1
